角質海綿,1285,1285,0,名詞,一般,*,*,*,*,角質海綿,*,*
杜夫魚,1285,1285,0,名詞,一般,*,*,*,*,杜夫魚,*,*
隠れ魚,1285,1285,0,名詞,一般,*,*,*,*,隠れ魚,*,*
隠れ蟹,1285,1285,0,名詞,一般,*,*,*,*,隠れ蟹,*,*
神楽鮫,1285,1285,0,名詞,一般,*,*,*,*,神楽鮫,*,*
カグー,1285,1285,0,名詞,一般,*,*,*,*,カグー,*,*
懸巣,1285,1285,0,名詞,一般,*,*,*,*,懸巣,*,*
かけたかの鳥,1285,1285,0,名詞,一般,*,*,*,*,かけたかの鳥,*,*
鹿毛鼠,1285,1285,0,名詞,一般,*,*,*,*,鹿毛鼠,*,*
蜉蝣,1285,1285,0,名詞,一般,*,*,*,*,蜉蝣,*,*
笠貝,1285,1285,0,名詞,一般,*,*,*,*,笠貝,*,*
笠子,1285,1285,0,名詞,一般,*,*,*,*,笠子,*,*
鵲,1285,1285,0,名詞,一般,*,*,*,*,鵲,*,*
樫鳥,1285,1285,0,名詞,一般,*,*,*,*,樫鳥,*,*
菓子パン海胆,1285,1285,0,名詞,一般,*,*,*,*,菓子パン海胆,*,*
カシミア山羊,1285,1285,0,名詞,一般,*,*,*,*,カシミア山羊,*,*
頭高,1285,1285,0,名詞,一般,*,*,*,*,頭高,*,*
河鹿,1285,1285,0,名詞,一般,*,*,*,*,河鹿,*,*
鰍,1285,1285,0,名詞,一般,*,*,*,*,鰍,*,*
河鹿蛙,1285,1285,0,名詞,一般,*,*,*,*,河鹿蛙,*,*
梶木,1285,1285,0,名詞,一般,*,*,*,*,梶木,*,*
梶木鮪,1285,1285,0,名詞,一般,*,*,*,*,梶木鮪,*,*
梶通し,1285,1285,0,名詞,一般,*,*,*,*,梶通し,*,*
蚊吸い鳥,1285,1285,0,名詞,一般,*,*,*,*,蚊吸い鳥,*,*
糟鮫,1285,1285,0,名詞,一般,*,*,*,*,糟鮫,*,*
霞山椒魚,1285,1285,0,名詞,一般,*,*,*,*,霞山椒魚,*,*
数歯巨頭,1285,1285,0,名詞,一般,*,*,*,*,数歯巨頭,*,*
石陰子,1285,1285,0,名詞,一般,*,*,*,*,石陰子,*,*
鹿,1285,1285,0,名詞,一般,*,*,*,*,鹿,*,*
かせぶか,1285,1285,0,名詞,一般,*,*,*,*,かせぶか,*,*
片糸鳥,1285,1285,0,名詞,一般,*,*,*,*,片糸鳥,*,*
片口鰯,1285,1285,0,名詞,一般,*,*,*,*,片口鰯,*,*
蝸牛,1285,1285,0,名詞,一般,*,*,*,*,蝸牛,*,*
蝸牛,1285,1285,0,名詞,一般,*,*,*,*,蝸牛,*,*
片山貝,1285,1285,0,名詞,一般,*,*,*,*,片山貝,*,*
蚊絶やし,1285,1285,0,名詞,一般,*,*,*,*,蚊絶やし,*,*
勝ち烏,1285,1285,0,名詞,一般,*,*,*,*,勝ち烏,*,*
郭公,1285,1285,0,名詞,一般,*,*,*,*,郭公,*,*
鰹,1285,1285,0,名詞,一般,*,*,*,*,鰹,*,*
鰹鯨,1285,1285,0,名詞,一般,*,*,*,*,鰹鯨,*,*
鰹鳥,1285,1285,0,名詞,一般,*,*,*,*,鰹鳥,*,*
鰹の烏帽子,1285,1285,0,名詞,一般,*,*,*,*,鰹の烏帽子,*,*
鰹の冠,1285,1285,0,名詞,一般,*,*,*,*,鰹の冠,*,*
鰹節虫,1285,1285,0,名詞,一般,*,*,*,*,鰹節虫,*,*
蝌蚪,1285,1285,0,名詞,一般,*,*,*,*,蝌蚪,*,*
蚊蜻蛉,1285,1285,0,名詞,一般,*,*,*,*,蚊蜻蛉,*,*
鰊,1285,1285,0,名詞,一般,*,*,*,*,鰊,*,*
かなかな,1285,1285,0,名詞,一般,*,*,*,*,かなかな,*,*
金頭,1285,1285,0,名詞,一般,*,*,*,*,金頭,*,*
カナダ雁,1285,1285,0,名詞,一般,*,*,*,*,カナダ雁,*,*
金戸,1285,1285,0,名詞,一般,*,*,*,*,金戸,*,*
かなぶん,1285,1285,0,名詞,一般,*,*,*,*,かなぶん,*,*
かなぶんぶん,1285,1285,0,名詞,一般,*,*,*,*,かなぶんぶん,*,*
金蛇,1285,1285,0,名詞,一般,*,*,*,*,金蛇,*,*
カナリア,1285,1285,0,名詞,一般,*,*,*,*,カナリア,*,*
カナリヤ,1285,1285,0,名詞,一般,*,*,*,*,カナリヤ,*,*
蟹,1285,1285,0,名詞,一般,*,*,*,*,蟹,*,*
蟹食猿,1285,1285,0,名詞,一般,*,*,*,*,蟹食猿,*,*
蟹蜘蛛,1285,1285,0,名詞,一般,*,*,*,*,蟹蜘蛛,*,*
蟹騙,1285,1285,0,名詞,一般,*,*,*,*,蟹騙,*,*
蟹虫,1285,1285,0,名詞,一般,*,*,*,*,蟹虫,*,*
蟹守貝,1285,1285,0,名詞,一般,*,*,*,*,蟹守貝,*,*
鉦叩き,1285,1285,0,名詞,一般,*,*,*,*,鉦叩き,*,*
鉄漿付蜻蛉,1285,1285,0,名詞,一般,*,*,*,*,鉄漿付蜻蛉,*,*
蚊の姥,1285,1285,0,名詞,一般,*,*,*,*,蚊の姥,*,*
蚊の姥,1285,1285,0,名詞,一般,*,*,*,*,蚊の姥,*,*
鹿の子魚,1285,1285,0,名詞,一般,*,*,*,*,鹿の子魚,*,*
鹿の子蛾,1285,1285,0,名詞,一般,*,*,*,*,鹿の子蛾,*,*
鹿,1285,1285,0,名詞,一般,*,*,*,*,鹿,*,*
河馬,1285,1285,0,名詞,一般,*,*,*,*,河馬,*,*
カピバラ,1285,1285,0,名詞,一般,*,*,*,*,カピバラ,*,*
兜蝦,1285,1285,0,名詞,一般,*,*,*,*,兜蝦,*,*
兜蟹,1285,1285,0,名詞,一般,*,*,*,*,兜蟹,*,*
兜虫,1285,1285,0,名詞,一般,*,*,*,*,兜虫,*,*
蕪葉蜂,1285,1285,0,名詞,一般,*,*,*,*,蕪葉蜂,*,*
蕪蜂,1285,1285,0,名詞,一般,*,*,*,*,蕪蜂,*,*
壁ちょろ,1285,1285,0,名詞,一般,*,*,*,*,壁ちょろ,*,*
鎌脚虫,1285,1285,0,名詞,一般,*,*,*,*,鎌脚虫,*,*
鎌海豚,1285,1285,0,名詞,一般,*,*,*,*,鎌海豚,*,*
蟷螂,1285,1285,0,名詞,一般,*,*,*,*,蟷螂,*,*
擬蟷螂,1285,1285,0,名詞,一般,*,*,*,*,擬蟷螂,*,*
鎌倉海老,1285,1285,0,名詞,一般,*,*,*,*,鎌倉海老,*,*
氈鹿,1285,1285,0,名詞,一般,*,*,*,*,氈鹿,*,*
梭魚,1285,1285,0,名詞,一般,*,*,*,*,梭魚,*,*
叺子,1285,1285,0,名詞,一般,*,*,*,*,叺子,*,*
鎌柄,1285,1285,0,名詞,一般,*,*,*,*,鎌柄,*,*
竈馬,1285,1285,0,名詞,一般,*,*,*,*,竈馬,*,*
鴎,1285,1285,0,名詞,一般,*,*,*,*,鴎,*,*
天牛,1285,1285,0,名詞,一般,*,*,*,*,天牛,*,*
擬天牛,1285,1285,0,名詞,一般,*,*,*,*,擬天牛,*,*
剃刀貝,1285,1285,0,名詞,一般,*,*,*,*,剃刀貝,*,*
噛付亀,1285,1285,0,名詞,一般,*,*,*,*,噛付亀,*,*
雷烏賊,1285,1285,0,名詞,一般,*,*,*,*,雷烏賊,*,*
雷魚,1285,1285,0,名詞,一般,*,*,*,*,雷魚,*,*
カムルチー,1285,1285,0,名詞,一般,*,*,*,*,カムルチー,*,*
亀,1285,1285,0,名詞,一般,*,*,*,*,亀,*,*
亀貝,1285,1285,0,名詞,一般,*,*,*,*,亀貝,*,*
亀の子金花虫,1285,1285,0,名詞,一般,*,*,*,*,亀の子金花虫,*,*
亀の手,1285,1285,0,名詞,一般,*,*,*,*,亀の手,*,*
椿象,1285,1285,0,名詞,一般,*,*,*,*,椿象,*,*
カメレオン,1285,1285,0,名詞,一般,*,*,*,*,カメレオン,*,*
鴨,1285,1285,0,名詞,一般,*,*,*,*,鴨,*,*
氈鹿,1285,1285,0,名詞,一般,*,*,*,*,氈鹿,*,*
氈鹿,1285,1285,0,名詞,一般,*,*,*,*,氈鹿,*,*
鴨鳥,1285,1285,0,名詞,一般,*,*,*,*,鴨鳥,*,*
鴨嘴,1285,1285,0,名詞,一般,*,*,*,*,鴨嘴,*,*
鴎,1285,1285,0,名詞,一般,*,*,*,*,鴎,*,*
鴎貝,1285,1285,0,名詞,一般,*,*,*,*,鴎貝,*,*
茅潜,1285,1285,0,名詞,一般,*,*,*,*,茅潜,*,*
萱鼠,1285,1285,0,名詞,一般,*,*,*,*,萱鼠,*,*
から,1285,1285,0,名詞,一般,*,*,*,*,から,*,*
唐鰯,1285,1285,0,名詞,一般,*,*,*,*,唐鰯,*,*
カラカル,1285,1285,0,名詞,一般,*,*,*,*,カラカル,*,*
カラクン鳥,1285,1285,0,名詞,一般,*,*,*,*,カラクン鳥,*,*
烏,1285,1285,0,名詞,一般,*,*,*,*,烏,*,*
烏揚羽,1285,1285,0,名詞,一般,*,*,*,*,烏揚羽,*,*
烏貝,1285,1285,0,名詞,一般,*,*,*,*,烏貝,*,*
烏猫,1285,1285,0,名詞,一般,*,*,*,*,烏猫,*,*
烏鳩,1285,1285,0,名詞,一般,*,*,*,*,烏鳩,*,*
烏蛇,1285,1285,0,名詞,一般,*,*,*,*,烏蛇,*,*
唐蝶,1285,1285,0,名詞,一般,*,*,*,*,唐蝶,*,*
カラッパ,1285,1285,0,名詞,一般,*,*,*,*,カラッパ,*,*
唐鶸,1285,1285,0,名詞,一般,*,*,*,*,唐鶸,*,*
樺太犬,1285,1285,0,名詞,一般,*,*,*,*,樺太犬,*,*
樺太鱒,1285,1285,0,名詞,一般,*,*,*,*,樺太鱒,*,*
カラモイクチス,1285,1285,0,名詞,一般,*,*,*,*,カラモイクチス,*,*
雁,1285,1285,0,名詞,一般,*,*,*,*,雁,*,*
雁が音,1285,1285,0,名詞,一般,*,*,*,*,雁が音,*,*
カリブー,1285,1285,0,名詞,一般,*,*,*,*,カリブー,*,*
軽鴨,1285,1285,0,名詞,一般,*,*,*,*,軽鴨,*,*
鰈,1285,1285,0,名詞,一般,*,*,*,*,鰈,*,*
枯葉蛾,1285,1285,0,名詞,一般,*,*,*,*,枯葉蛾,*,*
川秋沙,1285,1285,0,名詞,一般,*,*,*,*,川秋沙,*,*
河海豚,1285,1285,0,名詞,一般,*,*,*,*,河海豚,*,*
河鵜,1285,1285,0,名詞,一般,*,*,*,*,河鵜,*,*
川獺,1285,1285,0,名詞,一般,*,*,*,*,川獺,*,*
川亀,1285,1285,0,名詞,一般,*,*,*,*,川亀,*,*
川烏,1285,1285,0,名詞,一般,*,*,*,*,川烏,*,*
川鰈,1285,1285,0,名詞,一般,*,*,*,*,川鰈,*,*
川蜘蛛,1285,1285,0,名詞,一般,*,*,*,*,川蜘蛛,*,*
川螻蛄,1285,1285,0,名詞,一般,*,*,*,*,川螻蛄,*,*
革鯉,1285,1285,0,名詞,一般,*,*,*,*,革鯉,*,*
河巨頭,1285,1285,0,名詞,一般,*,*,*,*,河巨頭,*,*
川真珠貝,1285,1285,0,名詞,一般,*,*,*,*,川真珠貝,*,*
蛙,1285,1285,0,名詞,一般,*,*,*,*,蛙,*,*
翡翠,1285,1285,0,名詞,一般,*,*,*,*,翡翠,*,*
川蜻蛉,1285,1285,0,名詞,一般,*,*,*,*,川蜻蛉,*,*
川蜷,1285,1285,0,名詞,一般,*,*,*,*,川蜷,*,*
川鼠,1285,1285,0,名詞,一般,*,*,*,*,川鼠,*,*
皮剥,1285,1285,0,名詞,一般,*,*,*,*,皮剥,*,*
川雲雀貝,1285,1285,0,名詞,一般,*,*,*,*,川雲雀貝,*,*
かわひらこ,1285,1285,0,名詞,一般,*,*,*,*,かわひらこ,*,*
蝙蝠,1285,1285,0,名詞,一般,*,*,*,*,蝙蝠,*,*
河鱒,1285,1285,0,名詞,一般,*,*,*,*,河鱒,*,*
かわむつ,1285,1285,0,名詞,一般,*,*,*,*,かわむつ,*,*
川八つ目,1285,1285,0,名詞,一般,*,*,*,*,川八つ目,*,*
河原雀,1285,1285,0,名詞,一般,*,*,*,*,河原雀,*,*
河原蝗虫,1285,1285,0,名詞,一般,*,*,*,*,河原蝗虫,*,*
河原鳩,1285,1285,0,名詞,一般,*,*,*,*,河原鳩,*,*
河原鶸,1285,1285,0,名詞,一般,*,*,*,*,河原鶸,*,*
カンガルー,1285,1285,0,名詞,一般,*,*,*,*,カンガルー,*,*
肝吸虫,1285,1285,0,名詞,一般,*,*,*,*,肝吸虫,*,*
閑古鳥,1285,1285,0,名詞,一般,*,*,*,*,閑古鳥,*,*
かんじきうさぎ,1285,1285,0,名詞,一般,*,*,*,*,かんじきうさぎ,*,*
肝臓ジストマ,1285,1285,0,名詞,一般,*,*,*,*,肝臓ジストマ,*,*
邯鄲,1285,1285,0,名詞,一般,*,*,*,*,邯鄲,*,*
寒鯛,1285,1285,0,名詞,一般,*,*,*,*,寒鯛,*,*
肝蛭,1285,1285,0,名詞,一般,*,*,*,*,肝蛭,*,*
広東住血線虫,1285,1285,0,名詞,一般,*,*,*,*,広東住血線虫,*,*
勧農鳥,1285,1285,0,名詞,一般,*,*,*,*,勧農鳥,*,*
間八,1285,1285,0,名詞,一般,*,*,*,*,間八,*,*
冠鶴,1285,1285,0,名詞,一般,*,*,*,*,冠鶴,*,*
冠鳩,1285,1285,0,名詞,一般,*,*,*,*,冠鳩,*,*
冠鷲,1285,1285,0,名詞,一般,*,*,*,*,冠鷲,*,*
寒羊,1285,1285,0,名詞,一般,*,*,*,*,寒羊,*,*
カーディナル,1285,1285,0,名詞,一般,*,*,*,*,カーディナル,*,*
蛾,1285,1285,0,名詞,一般,*,*,*,*,蛾,*,*
ガウア,1285,1285,0,名詞,一般,*,*,*,*,ガウア,*,*
大蚊,1285,1285,0,名詞,一般,*,*,*,*,大蚊,*,*
鰐魚,1285,1285,0,名詞,一般,*,*,*,*,鰐魚,*,*
がざみ,1285,1285,0,名詞,一般,*,*,*,*,がざみ,*,*
ガストロ,1285,1285,0,名詞,一般,*,*,*,*,ガストロ,*,*
ガゼル,1285,1285,0,名詞,一般,*,*,*,*,ガゼル,*,*
鵝鳥,1285,1285,0,名詞,一般,*,*,*,*,鵝鳥,*,*
がっぽう鳥,1285,1285,0,名詞,一般,*,*,*,*,がっぽう鳥,*,*
ガネット,1285,1285,0,名詞,一般,*,*,*,*,ガネット,*,*
ガビアル,1285,1285,0,名詞,一般,*,*,*,*,ガビアル,*,*
画眉鳥,1285,1285,0,名詞,一般,*,*,*,*,画眉鳥,*,*
蝦蟇,1285,1285,0,名詞,一般,*,*,*,*,蝦蟇,*,*
蟇,1285,1285,0,名詞,一般,*,*,*,*,蟇,*,*
牙虫,1285,1285,0,名詞,一般,*,*,*,*,牙虫,*,*
がらがら蛇,1285,1285,0,名詞,一般,*,*,*,*,がらがら蛇,*,*
ガラゴ,1285,1285,0,名詞,一般,*,*,*,*,ガラゴ,*,*
がらすひばあ,1285,1285,0,名詞,一般,*,*,*,*,がらすひばあ,*,*
伽藍鳥,1285,1285,0,名詞,一般,*,*,*,*,伽藍鳥,*,*
ガロア虫,1285,1285,0,名詞,一般,*,*,*,*,ガロア虫,*,*
雁,1285,1285,0,名詞,一般,*,*,*,*,雁,*,*
がんがぜ,1285,1285,0,名詞,一般,*,*,*,*,がんがぜ,*,*
がんぎえい,1285,1285,0,名詞,一般,*,*,*,*,がんぎえい,*,*
ガータースネーク,1285,1285,0,名詞,一般,*,*,*,*,ガータースネーク,*,*
ガーパイク,1285,1285,0,名詞,一般,*,*,*,*,ガーパイク,*,*
ガーンジー,1285,1285,0,名詞,一般,*,*,*,*,ガーンジー,*,*
黄揚羽,1285,1285,0,名詞,一般,*,*,*,*,黄揚羽,*,*
黄脚鷸,1285,1285,0,名詞,一般,*,*,*,*,黄脚鷸,*,*
黄蟻,1285,1285,0,名詞,一般,*,*,*,*,黄蟻,*,*
黄色猩猩蠅,1285,1285,0,名詞,一般,*,*,*,*,黄色猩猩蠅,*,*
黄色宝貝,1285,1285,0,名詞,一般,*,*,*,*,黄色宝貝,*,*
キウイ,1285,1285,0,名詞,一般,*,*,*,*,キウイ,*,*
雉,1285,1285,0,名詞,一般,*,*,*,*,雉,*,*
雉,1285,1285,0,名詞,一般,*,*,*,*,雉,*,*
菊戴,1285,1285,0,名詞,一般,*,*,*,*,菊戴,*,*
木食虫,1285,1285,0,名詞,一般,*,*,*,*,木食虫,*,*
菊頭蝙蝠,1285,1285,0,名詞,一般,*,*,*,*,菊頭蝙蝠,*,*
菊吸天牛,1285,1285,0,名詞,一般,*,*,*,*,菊吸天牛,*,*
菊目石,1285,1285,0,名詞,一般,*,*,*,*,菊目石,*,*
菊銘石,1285,1285,0,名詞,一般,*,*,*,*,菊銘石,*,*
象貝,1285,1285,0,名詞,一般,*,*,*,*,象貝,*,*
細螺,1285,1285,0,名詞,一般,*,*,*,*,細螺,*,*
黄珊瑚,1285,1285,0,名詞,一般,*,*,*,*,黄珊瑚,*,*
黄下翅,1285,1285,0,名詞,一般,*,*,*,*,黄下翅,*,*
細螺,1285,1285,0,名詞,一般,*,*,*,*,細螺,*,*
汽車馬陸,1285,1285,0,名詞,一般,*,*,*,*,汽車馬陸,*,*
紀州犬,1285,1285,0,名詞,一般,*,*,*,*,紀州犬,*,*
黄血,1285,1285,0,名詞,一般,*,*,*,*,黄血,*,*
雉,1285,1285,0,名詞,一般,*,*,*,*,雉,*,*
雉猫,1285,1285,0,名詞,一般,*,*,*,*,雉猫,*,*
雉羽太,1285,1285,0,名詞,一般,*,*,*,*,雉羽太,*,*
雉鳩,1285,1285,0,名詞,一般,*,*,*,*,雉鳩,*,*
木虱,1285,1285,0,名詞,一般,*,*,*,*,木虱,*,*
鱚,1285,1285,0,名詞,一般,*,*,*,*,鱚,*,*
鱚子,1285,1285,0,名詞,一般,*,*,*,*,鱚子,*,*
寄生蠅,1285,1285,0,名詞,一般,*,*,*,*,寄生蠅,*,*
黄鶺鴒,1285,1285,0,名詞,一般,*,*,*,*,黄鶺鴒,*,*
キセル貝,1285,1285,0,名詞,一般,*,*,*,*,キセル貝,*,*
着せ綿,1285,1285,0,名詞,一般,*,*,*,*,着せ綿,*,*
着綿貝,1285,1285,0,名詞,一般,*,*,*,*,着綿貝,*,*
北狐,1285,1285,0,名詞,一般,*,*,*,*,北狐,*,*
木啄,1285,1285,0,名詞,一般,*,*,*,*,木啄,*,*
きたては,1285,1285,0,名詞,一般,*,*,*,*,きたては,*,*
北枕,1285,1285,0,名詞,一般,*,*,*,*,北枕,*,*
北栗鼠,1285,1285,0,名詞,一般,*,*,*,*,北栗鼠,*,*
黄鯛,1285,1285,0,名詞,一般,*,*,*,*,黄鯛,*,*
きちきち蝗,1285,1285,0,名詞,一般,*,*,*,*,きちきち蝗,*,*
喜知次,1285,1285,0,名詞,一般,*,*,*,*,喜知次,*,*
黄蝶,1285,1285,0,名詞,一般,*,*,*,*,黄蝶,*,*
キッシンググーラミー,1285,1285,0,名詞,一般,*,*,*,*,キッシンググーラミー,*,*
啄木鳥,1285,1285,0,名詞,一般,*,*,*,*,啄木鳥,*,*
狐,1285,1285,0,名詞,一般,*,*,*,*,狐,*,*
狐猿,1285,1285,0,名詞,一般,*,*,*,*,狐猿,*,*
黄蜻蛉,1285,1285,0,名詞,一般,*,*,*,*,黄蜻蛉,*,*
黄毒蛾,1285,1285,0,名詞,一般,*,*,*,*,黄毒蛾,*,*
絹毛鼠,1285,1285,0,名詞,一般,*,*,*,*,絹毛鼠,*,*
絹猿,1285,1285,0,名詞,一般,*,*,*,*,絹猿,*,*
絹張り,1285,1285,0,名詞,一般,*,*,*,*,絹張り,*,*
木鼠,1285,1285,0,名詞,一般,*,*,*,*,木鼠,*,*
木登魚,1285,1285,0,名詞,一般,*,*,*,*,木登魚,*,*
木登カンガルー,1285,1285,0,名詞,一般,*,*,*,*,木登カンガルー,*,*
木登蜥蜴,1285,1285,0,名詞,一般,*,*,*,*,木登蜥蜴,*,*
黄肌,1285,1285,0,名詞,一般,*,*,*,*,黄肌,*,*
黄肌鮪,1285,1285,0,名詞,一般,*,*,*,*,黄肌鮪,*,*
木走,1285,1285,0,名詞,一般,*,*,*,*,木走,*,*
黄巴旦,1285,1285,0,名詞,一般,*,*,*,*,黄巴旦,*,*
樹蜂,1285,1285,0,名詞,一般,*,*,*,*,樹蜂,*,*
きばのろ,1285,1285,0,名詞,一般,*,*,*,*,きばのろ,*,*
黄鶲,1285,1285,0,名詞,一般,*,*,*,*,黄鶲,*,*
吉備奈仔,1285,1285,0,名詞,一般,*,*,*,*,吉備奈仔,*,*
黄星丸跳虫,1285,1285,0,名詞,一般,*,*,*,*,黄星丸跳虫,*,*
黄斑日陰蝶,1285,1285,0,名詞,一般,*,*,*,*,黄斑日陰蝶,*,*
黄斑瑠璃燕蝶,1285,1285,0,名詞,一般,*,*,*,*,黄斑瑠璃燕蝶,*,*
木回,1285,1285,0,名詞,一般,*,*,*,*,木回,*,*
鬼面蟹,1285,1285,0,名詞,一般,*,*,*,*,鬼面蟹,*,*
キャリコ,1285,1285,0,名詞,一般,*,*,*,*,キャリコ,*,*
吸管虫,1285,1285,0,名詞,一般,*,*,*,*,吸管虫,*,*
九官鳥,1285,1285,0,名詞,一般,*,*,*,*,九官鳥,*,*
九州鹿,1285,1285,0,名詞,一般,*,*,*,*,九州鹿,*,*
求仙,1285,1285,0,名詞,一般,*,*,*,*,求仙,*,*
吸虫,1285,1285,0,名詞,一般,*,*,*,*,吸虫,*,*
きゅうよ,1285,1285,0,名詞,一般,*,*,*,*,きゅうよ,*,*
胡瓜魚,1285,1285,0,名詞,一般,*,*,*,*,胡瓜魚,*,*
京女鷸,1285,1285,0,名詞,一般,*,*,*,*,京女鷸,*,*
恐鳥,1285,1285,0,名詞,一般,*,*,*,*,恐鳥,*,*
経読み鳥,1285,1285,0,名詞,一般,*,*,*,*,経読み鳥,*,*
極鰺刺,1285,1285,0,名詞,一般,*,*,*,*,極鰺刺,*,*
きょん,1285,1285,0,名詞,一般,*,*,*,*,きょん,*,*
錐合,1285,1285,0,名詞,一般,*,*,*,*,錐合,*,*
切蛆,1285,1285,0,名詞,一般,*,*,*,*,切蛆,*,*
切蛆大蚊,1285,1285,0,名詞,一般,*,*,*,*,切蛆大蚊,*,*
錐貝,1285,1285,0,名詞,一般,*,*,*,*,錐貝,*,*
螽斯,1285,1285,0,名詞,一般,*,*,*,*,螽斯,*,*
麒麟,1285,1285,0,名詞,一般,*,*,*,*,麒麟,*,*
黄連雀,1285,1285,0,名詞,一般,*,*,*,*,黄連雀,*,*
黄肌,1285,1285,0,名詞,一般,*,*,*,*,黄肌,*,*
黄肌鮪,1285,1285,0,名詞,一般,*,*,*,*,黄肌鮪,*,*
金衣公子,1285,1285,0,名詞,一般,*,*,*,*,金衣公子,*,*
キンカジュー,1285,1285,0,名詞,一般,*,*,*,*,キンカジュー,*,*
錦華鳥,1285,1285,0,名詞,一般,*,*,*,*,錦華鳥,*,*
金椿象,1285,1285,0,名詞,一般,*,*,*,*,金椿象,*,*
きんき,1285,1285,0,名詞,一般,*,*,*,*,きんき,*,*
金魚,1285,1285,0,名詞,一般,*,*,*,*,金魚,*,*
金黒羽白,1285,1285,0,名詞,一般,*,*,*,*,金黒羽白,*,*
キングコブラ,1285,1285,0,名詞,一般,*,*,*,*,キングコブラ,*,*
キングサーモン,1285,1285,0,名詞,一般,*,*,*,*,キングサーモン,*,*
金石魚,1285,1285,0,名詞,一般,*,*,*,*,金石魚,*,*
キングチーター,1285,1285,0,名詞,一般,*,*,*,*,キングチーター,*,*
キング蛇,1285,1285,0,名詞,一般,*,*,*,*,キング蛇,*,*
キングペンギン,1285,1285,0,名詞,一般,*,*,*,*,キングペンギン,*,*
錦鶏,1285,1285,0,名詞,一般,*,*,*,*,錦鶏,*,*
錦鶏鳥,1285,1285,0,名詞,一般,*,*,*,*,錦鶏鳥,*,*
金海鼠,1285,1285,0,名詞,一般,*,*,*,*,金海鼠,*,*
金糸猴,1285,1285,0,名詞,一般,*,*,*,*,金糸猴,*,*
金糸雀,1285,1285,0,名詞,一般,*,*,*,*,金糸雀,*,*
錦静鳥,1285,1285,0,名詞,一般,*,*,*,*,錦静鳥,*,*
金銭蟹,1285,1285,0,名詞,一般,*,*,*,*,金銭蟹,*,*
金太郎鰯,1285,1285,0,名詞,一般,*,*,*,*,金太郎鰯,*,*
巾着貝,1285,1285,0,名詞,一般,*,*,*,*,巾着貝,*,*
巾着鯛,1285,1285,0,名詞,一般,*,*,*,*,巾着鯛,*,*
金時鯛,1285,1285,0,名詞,一般,*,*,*,*,金時鯛,*,*
錦馬,1285,1285,0,名詞,一般,*,*,*,*,錦馬,*,*
金蠅,1285,1285,0,名詞,一般,*,*,*,*,金蠅,*,*
金鳩,1285,1285,0,名詞,一般,*,*,*,*,金鳩,*,*
金腹,1285,1285,0,名詞,一般,*,*,*,*,金腹,*,*
金鮒,1285,1285,0,名詞,一般,*,*,*,*,金鮒,*,*
金目鯛,1285,1285,0,名詞,一般,*,*,*,*,金目鯛,*,*
金襴鳥,1285,1285,0,名詞,一般,*,*,*,*,金襴鳥,*,*
キーウィ,1285,1285,0,名詞,一般,*,*,*,*,キーウィ,*,*
義義,1285,1285,0,名詞,一般,*,*,*,*,義義,*,*
義須,1285,1285,0,名詞,一般,*,*,*,*,義須,*,*
ぎす,1285,1285,0,名詞,一般,*,*,*,*,ぎす,*,*
義蜂,1285,1285,0,名詞,一般,*,*,*,*,義蜂,*,*
岐阜蝶,1285,1285,0,名詞,一般,*,*,*,*,岐阜蝶,*,*
擬宝珠虫,1285,1285,0,名詞,一般,*,*,*,*,擬宝珠虫,*,*
ギボン,1285,1285,0,名詞,一般,*,*,*,*,ギボン,*,*
仰仰子,1285,1285,0,名詞,一般,*,*,*,*,仰仰子,*,*
蟯虫,1285,1285,0,名詞,一般,*,*,*,*,蟯虫,*,*
銀貨水母,1285,1285,0,名詞,一般,*,*,*,*,銀貨水母,*,*
銀狐,1285,1285,0,名詞,一般,*,*,*,*,銀狐,*,*
銀魚,1285,1285,0,名詞,一般,*,*,*,*,銀魚,*,*
銀鶏,1285,1285,0,名詞,一般,*,*,*,*,銀鶏,*,*
銀鮭,1285,1285,0,名詞,一般,*,*,*,*,銀鮭,*,*
銀鮫,1285,1285,0,名詞,一般,*,*,*,*,銀鮫,*,*
銀鱈,1285,1285,0,名詞,一般,*,*,*,*,銀鱈,*,*
銀腹,1285,1285,0,名詞,一般,*,*,*,*,銀腹,*,*
銀鱶,1285,1285,0,名詞,一般,*,*,*,*,銀鱶,*,*
銀鮒,1285,1285,0,名詞,一般,*,*,*,*,銀鮒,*,*
銀宝,1285,1285,0,名詞,一般,*,*,*,*,銀宝,*,*
ぎんやんま,1285,1285,0,名詞,一般,*,*,*,*,ぎんやんま,*,*
水鶏,1285,1285,0,名詞,一般,*,*,*,*,水鶏,*,*
九絵,1285,1285,0,名詞,一般,*,*,*,*,九絵,*,*
クエラクエラ,1285,1285,0,名詞,一般,*,*,*,*,クエラクエラ,*,*
拘耆羅,1285,1285,0,名詞,一般,*,*,*,*,拘耆羅,*,*
鵠,1285,1285,0,名詞,一般,*,*,*,*,鵠,*,*
草魚,1285,1285,0,名詞,一般,*,*,*,*,草魚,*,*
草蜉蝣,1285,1285,0,名詞,一般,*,*,*,*,草蜉蝣,*,*
くさきり,1285,1285,0,名詞,一般,*,*,*,*,くさきり,*,*
臭木椿象,1285,1285,0,名詞,一般,*,*,*,*,臭木椿象,*,*
臭木の虫,1285,1285,0,名詞,一般,*,*,*,*,臭木の虫,*,*
